2020-07-01 00:00, 0
2020-07-01 00:03, 0.007
2020-07-01 00:06, 0.013
2020-07-01 00:09, 0.02
2020-07-01 00:12, 0.026
2020-07-01 00:15, 0.033
2020-07-01 00:18, 0.039
2020-07-01 00:21, 0.046
2020-07-01 00:24, 0.052
2020-07-01 00:27, 0.059
2020-07-01 00:30, 0.065
2020-07-01 00:33, 0.072
2020-07-01 00:36, 0.078
2020-07-01 00:39, 0.085
2020-07-01 00:42, 0.091
2020-07-01 00:45, 0.098
2020-07-01 00:48, 0.104
2020-07-01 00:51, 0.11
2020-07-01 00:54, 0.117
2020-07-01 00:57, 0.123
2020-07-01 01:00, 0.13
2020-07-01 01:03, 0.137
2020-07-01 01:06, 0.143
2020-07-01 01:09, 0.15
2020-07-01 01:12, 0.156
2020-07-01 01:15, 0.164
2020-07-01 01:18, 0.171
2020-07-01 01:21, 0.175
2020-07-01 01:24, 0.18
2020-07-01 01:27, 0.184
2020-07-01 01:30, 0.188
2020-07-01 01:33, 0.192
2020-07-01 01:36, 0.196
2020-07-01 01:39, 0.201
2020-07-01 01:42, 0.208
2020-07-01 01:45, 0.215
2020-07-01 01:48, 0.222
2020-07-01 01:51, 0.229
2020-07-01 01:54, 0.237
2020-07-01 01:57, 0.243
2020-07-01 02:00, 0.25
2020-07-01 02:03, 0.256
2020-07-01 02:06, 0.263
2020-07-01 02:09, 0.269
2020-07-01 02:15, 0.281
2020-07-01 02:18, 0.287
2020-07-01 02:21, 0.291
2020-07-01 02:24, 0.294
2020-07-01 02:27, 0.297
2020-07-01 02:30, 0.3
2020-07-01 02:33, 0.303
2020-07-01 02:36, 0.306
2020-07-01 02:39, 0.309
2020-07-01 02:42, 0.313
2020-07-01 02:45, 0.316
2020-07-01 02:48, 0.322
2020-07-01 02:51, 0.329
2020-07-01 02:54, 0.335
2020-07-01 02:57, 0.341
2020-07-01 03:00, 0.347
2020-07-01 03:03, 0.353
2020-07-01 03:06, 0.359
2020-07-01 03:09, 0.365
2020-07-01 03:12, 0.371
2020-07-01 03:15, 0.377
2020-07-01 03:18, 0.383
2020-07-01 03:21, 0.388
2020-07-01 03:24, 0.391
2020-07-01 03:27, 0.395
2020-07-01 03:30, 0.401
2020-07-01 03:33, 0.407
2020-07-01 03:36, 0.413
2020-07-01 03:39, 0.419
2020-07-01 03:42, 0.425
2020-07-01 03:48, 0.437
2020-07-01 03:51, 0.443
2020-07-01 03:54, 0.449
2020-07-01 03:57, 0.461
2020-07-01 04:00, 0.479
2020-07-01 04:03, 0.497
2020-07-01 04:06, 0.513
2020-07-01 04:09, 0.53
2020-07-01 04:12, 0.548
2020-07-01 04:15, 0.565
2020-07-01 04:18, 0.579
2020-07-01 04:21, 0.582
2020-07-01 04:24, 0.585
2020-07-01 04:27, 0.592
2020-07-01 04:30, 0.599
2020-07-01 04:33, 0.606
2020-07-01 04:36, 0.613
2020-07-01 04:39, 0.619
2020-07-01 04:42, 0.625
2020-07-01 04:45, 0.632
2020-07-01 04:48, 0.638
2020-07-01 04:51, 0.644
2020-07-01 04:54, 0.651
2020-07-01 04:57, 0.657
2020-07-01 05:00, 0.663
2020-07-01 05:03, 0.669
2020-07-01 05:06, 0.675
2020-07-01 05:09, 0.682
2020-07-01 05:12, 0.688
2020-07-01 05:15, 0.694
2020-07-01 05:18, 0.7
2020-07-01 05:21, 0.706
2020-07-01 05:24, 0.712
2020-07-01 05:27, 0.718
2020-07-01 05:30, 0.725
2020-07-01 05:33, 0.729
2020-07-01 05:36, 0.732
2020-07-01 05:39, 0.735
2020-07-01 05:42, 0.738
2020-07-01 05:45, 0.741
2020-07-01 05:48, 0.744
2020-07-01 05:51, 0.747
2020-07-01 05:54, 0.75
2020-07-01 05:57, 0.753
2020-07-01 06:00, 0.757
2020-07-01 06:03, 0.762
2020-07-01 06:06, 0.768
2020-07-01 06:09, 0.774
2020-07-01 06:12, 0.78
2020-07-01 06:15, 0.785
2020-07-01 06:18, 0.791
2020-07-01 06:21, 0.797
2020-07-01 06:24, 0.802
2020-07-01 06:27, 0.808
2020-07-01 06:30, 0.814
2020-07-01 06:33, 0.819
2020-07-01 06:36, 0.822
2020-07-01 06:39, 0.824
2020-07-01 06:42, 0.827
2020-07-01 06:45, 0.83
2020-07-01 06:48, 0.833
2020-07-01 06:51, 0.835
2020-07-01 06:54, 0.838
2020-07-01 06:57, 0.841
2020-07-01 07:00, 0.843
2020-07-01 07:03, 0.846
2020-07-01 07:06, 0.852
2020-07-01 07:09, 0.858
2020-07-01 07:12, 0.863
2020-07-01 07:15, 0.869
2020-07-01 07:18, 0.875
2020-07-01 07:21, 0.88
2020-07-01 07:24, 0.886
2020-07-01 07:27, 0.892
2020-07-01 07:30, 0.897
2020-07-01 07:33, 0.903
2020-07-01 07:36, 0.907
2020-07-01 07:39, 0.91
2020-07-01 07:42, 0.913
2020-07-01 07:45, 0.915
2020-07-01 07:48, 0.918
2020-07-01 07:51, 0.921
2020-07-01 07:54, 0.924
2020-07-01 07:57, 0.926
2020-07-01 08:00, 0.929
2020-07-01 08:03, 0.932
2020-07-01 08:06, 0.935
2020-07-01 08:09, 0.94
2020-07-01 08:12, 0.946
2020-07-01 08:15, 0.952
2020-07-01 08:18, 0.957
2020-07-01 08:21, 0.963
2020-07-01 08:24, 0.969
2020-07-01 08:27, 0.974
2020-07-01 08:30, 0.98
2020-07-01 08:33, 0.986
2020-07-01 08:36, 0.991
2020-07-01 08:39, 0.995
2020-07-01 08:42, 0.997
2020-07-01 08:45, 1
2020-07-01 08:48, 1.002
2020-07-01 08:51, 1.005
2020-07-01 08:54, 1.007
2020-07-01 08:57, 1.01
2020-07-01 09:00, 1.012
2020-07-01 09:03, 1.014
2020-07-01 09:06, 1.017
2020-07-01 09:09, 1.021
2020-07-01 09:12, 1.026
2020-07-01 09:15, 1.032
2020-07-01 09:18, 1.037
2020-07-01 09:21, 1.042
2020-07-01 09:24, 1.047
2020-07-01 09:27, 1.053
2020-07-01 09:30, 1.058
2020-07-01 09:33, 1.063
2020-07-01 09:36, 1.069
2020-07-01 09:39, 1.074
2020-07-01 09:42, 1.077
2020-07-01 09:45, 1.079
2020-07-01 09:48, 1.082
2020-07-01 09:51, 1.084
2020-07-01 09:54, 1.086
2020-07-01 09:57, 1.088
2020-07-01 10:00, 1.09
2020-07-01 10:03, 1.093
2020-07-01 10:06, 1.095
2020-07-01 10:09, 1.097
2020-07-01 10:12, 1.1
2020-07-01 10:15, 1.106
2020-07-01 10:18, 1.111
2020-07-01 10:21, 1.116
2020-07-01 10:24, 1.121
2020-07-01 10:27, 1.126
2020-07-01 10:30, 1.131
2020-07-01 10:33, 1.137
2020-07-01 10:36, 1.142
2020-07-01 10:39, 1.147
2020-07-01 10:42, 1.152
2020-07-01 10:45, 1.155
2020-07-01 10:48, 1.158
2020-07-01 10:51, 1.16
2020-07-01 10:54, 1.162
2020-07-01 10:57, 1.164
2020-07-01 11:00, 1.166
2020-07-01 11:03, 1.169
2020-07-01 11:06, 1.171
2020-07-01 11:09, 1.173
2020-07-01 11:12, 1.175
2020-07-01 11:15, 1.18
2020-07-01 11:18, 1.185
2020-07-01 11:21, 1.19
2020-07-01 11:24, 1.195
2020-07-01 11:27, 1.2
2020-07-01 11:33, 1.211
2020-07-01 11:36, 1.216
2020-07-01 11:39, 1.221
2020-07-01 11:42, 1.226
2020-07-01 11:45, 1.231
2020-07-01 11:48, 1.236
2020-07-01 11:51, 1.238
2020-07-01 11:54, 1.24
2020-07-01 11:57, 1.243
2020-07-01 12:00, 1.245
2020-07-01 12:03, 1.249
2020-07-01 12:06, 1.254
2020-07-01 12:09, 1.259
2020-07-01 12:12, 1.265
2020-07-01 12:15, 1.27
2020-07-01 12:18, 1.275
2020-07-01 12:21, 1.281
2020-07-01 12:24, 1.286
2020-07-01 12:27, 1.291
2020-07-01 12:30, 1.297
2020-07-01 12:33, 1.303
2020-07-01 12:36, 1.309
2020-07-01 12:39, 1.316
2020-07-01 12:42, 1.322
2020-07-01 12:45, 1.328
2020-07-01 12:48, 1.334
2020-07-01 12:51, 1.34
2020-07-01 12:54, 1.346
2020-07-01 12:57, 1.352
2020-07-01 13:00, 1.358
2020-07-01 13:03, 1.364
2020-07-01 13:06, 1.37
2020-07-01 13:09, 1.376
2020-07-01 13:12, 1.381
2020-07-01 13:15, 1.387
2020-07-01 13:18, 1.393
2020-07-01 13:24, 1.405
2020-07-01 13:27, 1.41
2020-07-01 13:30, 1.416
2020-07-01 13:33, 1.422
2020-07-01 13:36, 1.427
2020-07-01 13:39, 1.433
2020-07-01 13:42, 1.439
2020-07-01 13:45, 1.445
2020-07-01 13:48, 1.45
2020-07-01 13:51, 1.456
2020-07-01 13:54, 1.461
2020-07-01 13:57, 1.466
2020-07-01 14:00, 1.472
2020-07-01 14:03, 1.477
2020-07-01 14:06, 1.483
2020-07-01 14:09, 1.488
2020-07-01 14:12, 1.494
2020-07-01 14:15, 1.499
2020-07-01 14:18, 1.504
2020-07-01 14:21, 1.51
2020-07-01 14:27, 1.521
2020-07-01 14:30, 1.526
2020-07-01 14:33, 1.532
2020-07-01 14:36, 1.537
2020-07-01 14:39, 1.542
2020-07-01 14:42, 1.548
2020-07-01 14:45, 1.553
2020-07-01 14:48, 1.558
2020-07-01 14:51, 1.564
2020-07-01 14:54, 1.569
2020-07-01 15:00, 1.58
2020-07-01 15:03, 1.586
2020-07-01 15:06, 1.591
2020-07-01 15:09, 1.596
2020-07-01 15:12, 1.602
2020-07-01 15:15, 1.607
2020-07-01 15:18, 1.612
2020-07-01 15:21, 1.618
2020-07-01 15:24, 1.623
2020-07-01 15:27, 1.628
2020-07-01 15:30, 1.634
2020-07-01 15:33, 1.639
2020-07-01 15:36, 1.643
2020-07-01 15:39, 1.645
2020-07-01 15:42, 1.648
2020-07-01 15:45, 1.653
2020-07-01 15:48, 1.658
2020-07-01 15:51, 1.664
2020-07-01 15:54, 1.669
2020-07-01 15:57, 1.674
2020-07-01 16:00, 1.68
2020-07-01 16:03, 1.685
2020-07-01 16:06, 1.69
2020-07-01 16:09, 1.695
2020-07-01 16:12, 1.705
2020-07-01 16:15, 1.722
2020-07-01 16:18, 1.739
2020-07-01 16:21, 1.756
2020-07-01 16:24, 1.772
2020-07-01 16:27, 1.789
2020-07-01 16:30, 1.805
2020-07-01 16:33, 1.822
2020-07-01 16:36, 1.824
2020-07-01 16:39, 1.827
2020-07-01 16:42, 1.832
2020-07-01 16:45, 1.839
2020-07-01 16:48, 1.845
2020-07-01 16:51, 1.851
2020-07-01 16:54, 1.857
2020-07-01 16:57, 1.862
2020-07-01 17:00, 1.868
2020-07-01 17:03, 1.874
2020-07-01 17:06, 1.879
2020-07-01 17:09, 1.885
2020-07-01 17:12, 1.891
2020-07-01 17:15, 1.896
2020-07-01 17:18, 1.902
2020-07-01 17:21, 1.907
2020-07-01 17:24, 1.913
2020-07-01 17:30, 1.924
2020-07-01 17:33, 1.93
2020-07-01 17:36, 1.935
2020-07-01 17:39, 1.941
2020-07-01 17:42, 1.946
2020-07-01 17:45, 1.952
2020-07-01 17:48, 1.957
2020-07-01 17:51, 1.963
2020-07-01 17:54, 1.968
2020-07-01 17:57, 1.973
2020-07-01 18:00, 1.979
2020-07-01 18:03, 1.984
2020-07-01 18:06, 1.99
2020-07-01 18:09, 1.995
2020-07-01 18:12, 2.001
2020-07-01 18:15, 2.006
2020-07-01 18:18, 2.011
2020-07-01 18:21, 2.016
2020-07-01 18:24, 2.019
2020-07-01 18:27, 2.021
2020-07-01 18:30, 2.023
2020-07-01 18:33, 2.025
2020-07-01 18:36, 2.028
2020-07-01 18:39, 2.03
2020-07-01 18:42, 2.032
2020-07-01 18:45, 2.034
2020-07-01 18:48, 2.038
2020-07-01 18:51, 2.044
2020-07-01 18:54, 2.049
2020-07-01 18:57, 2.054
2020-07-01 19:00, 2.059
2020-07-01 19:03, 2.065
2020-07-01 19:06, 2.07
2020-07-01 19:09, 2.075
2020-07-01 19:12, 2.081
2020-07-01 19:15, 2.086
2020-07-01 19:18, 2.091
2020-07-01 19:21, 2.097
2020-07-01 19:24, 2.102
2020-07-01 19:30, 2.106
2020-07-01 19:33, 2.109
2020-07-01 19:36, 2.111
2020-07-01 19:42, 2.118
2020-07-01 19:45, 2.124
2020-07-01 19:48, 2.13
2020-07-01 19:51, 2.136
2020-07-01 19:57, 2.15
2020-07-01 20:00, 2.157
2020-07-01 20:03, 2.164
2020-07-01 20:06, 2.172
2020-07-01 20:09, 2.179
2020-07-01 20:12, 2.188
2020-07-01 20:15, 2.195
2020-07-01 20:18, 2.203
