2024-07-01 00:00, 42.24, 5650.043
2024-07-01 00:03, 42.23, 5650.044
2024-07-01 00:06, 42.22, 5650.044
2024-07-01 00:09, 42.21, 5650.044
2024-07-01 00:12, 42.20, 5650.044
2024-07-01 00:15, 42.18, 5650.044
2024-07-01 00:18, 42.17, 5650.044
2024-07-01 00:21, 42.16, 5650.045
2024-07-01 00:36, 42.09, 5650.046
2024-07-01 00:39, 42.08, 5650.046
2024-07-01 00:42, 42.07, 5650.046
2024-07-01 00:45, 42.06, 5650.046
2024-07-01 00:48, 42.05, 5650.046
2024-07-01 00:51, 42.04, 5650.047
2024-07-01 00:57, 42.01, 5650.047
2024-07-01 01:00, 42.00, 5650.047
2024-07-01 01:03, 41.99, 5650.047
2024-07-01 01:06, 41.98, 5650.047
2024-07-01 01:09, 41.97, 5650.048
2024-07-01 01:12, 41.96, 5650.048
2024-07-01 01:18, 42.15, 5650.048
2024-07-01 01:21, 42.18, 5650.048
2024-07-01 01:24, 42.19, 5650.048
2024-07-01 01:27, 42.21, 5650.049
2024-07-01 01:30, 42.22, 5650.049
2024-07-01 01:33, 42.22, 5650.049
2024-07-01 01:39, 42.24, 5650.049
2024-07-01 01:42, 42.24, 5650.049
2024-07-01 01:45, 42.25, 5650.049
2024-07-01 01:48, 42.25, 5650.049
2024-07-01 01:51, 42.25, 5650.05
2024-07-01 01:57, 42.25, 5650.05
2024-07-01 02:00, 42.25, 5650.05
2024-07-01 02:03, 42.25, 5650.05
2024-07-01 02:06, 42.25, 5650.05
2024-07-01 02:12, 42.25, 5650.05
2024-07-01 02:15, 42.25, 5650.051
2024-07-01 02:18, 42.25, 5650.051
2024-07-01 02:21, 42.25, 5650.051
2024-07-01 02:24, 42.25, 5650.051
2024-07-01 02:30, 42.25, 5650.051
2024-07-01 02:33, 42.25, 5650.051
2024-07-01 02:36, 42.25, 5650.051
2024-07-01 02:39, 42.25, 5650.052
2024-07-01 02:42, 42.25, 5650.052
2024-07-01 02:45, 42.24, 5650.052
2024-07-01 02:48, 42.25, 5650.052
2024-07-01 02:51, 42.25, 5650.052
2024-07-01 02:57, 42.24, 5650.052
2024-07-01 03:00, 42.24, 5650.052
2024-07-01 03:03, 42.24, 5650.053
2024-07-01 03:06, 42.24, 5650.053
2024-07-01 03:12, 42.24, 5650.053
2024-07-01 03:15, 42.24, 5650.053
2024-07-01 03:18, 42.23, 5650.053
2024-07-01 03:21, 42.24, 5650.053
2024-07-01 03:24, 42.24, 5650.053
2024-07-01 03:27, 42.23, 5650.054
2024-07-01 03:36, 42.24, 5650.054
2024-07-01 03:39, 42.24, 5650.054
2024-07-01 03:42, 42.23, 5650.054
2024-07-01 03:48, 42.23, 5650.054
2024-07-01 03:51, 42.23, 5650.055
2024-07-01 03:54, 42.23, 5650.055
2024-07-01 03:57, 42.23, 5650.055
2024-07-01 04:03, 42.22, 5650.055
2024-07-01 04:06, 42.22, 5650.055
2024-07-01 04:09, 42.22, 5650.055
2024-07-01 04:12, 42.22, 5650.055
2024-07-01 04:15, 42.22, 5650.056
2024-07-01 04:21, 42.22, 5650.056
2024-07-01 04:24, 42.21, 5650.056
2024-07-01 04:27, 42.22, 5650.056
2024-07-01 04:30, 42.22, 5650.056
2024-07-01 04:33, 42.22, 5650.056
2024-07-01 04:36, 42.22, 5650.056
2024-07-01 04:39, 42.22, 5650.057
2024-07-01 04:42, 42.21, 5650.057
2024-07-01 04:45, 42.21, 5650.057
2024-07-01 04:51, 42.21, 5650.057
2024-07-01 04:54, 42.21, 5650.057
2024-07-01 04:57, 42.21, 5650.057
2024-07-01 05:00, 42.21, 5650.057
2024-07-01 05:03, 42.20, 5650.058
2024-07-01 05:06, 42.20, 5650.058
2024-07-01 05:15, 42.20, 5650.058
2024-07-01 05:18, 42.20, 5650.058
2024-07-01 05:21, 42.20, 5650.058
2024-07-01 05:24, 42.20, 5650.058
2024-07-01 05:27, 42.20, 5650.058
2024-07-01 05:30, 42.20, 5650.059
2024-07-01 05:36, 42.21, 5650.059
2024-07-01 05:42, 42.21, 5650.059
2024-07-01 05:45, 42.21, 5650.06
2024-07-01 05:51, 42.21, 5650.06
2024-07-01 05:54, 42.22, 5650.061
