2021-07-01 00:00, 42.163, 1842.019
2021-07-01 00:03, 42.175, 1842.019
2021-07-01 00:06, 42.172, 1842.019
2021-07-01 00:09, 42.177, 1842.019
2021-07-01 00:12, 42.173, 1842.019
2021-07-01 00:18, 4., 1842.02
2021-07-01 00:27, 42.163, 1842.02
2021-07-01 00:33, 42.159, 1842.021
2021-07-01 00:36, 42.162, 1842.021
2021-07-01 00:39, 42.165, 1842.021
2021-07-01 00:42, 42.158, 1842.021
2021-07-01 00:48, 42.154, 1842.021
2021-07-01 00:54, 42.151, 1842.022
2021-07-01 00:57, 42.157, 1842.022
2021-07-01 01:00, 42.149, 1842.022
2021-07-01 01:03, 42.153, 1842.022
2021-07-01 01:06, 42.154, 1842.022
2021-07-01 01:09, 42.148, 1842.023
2021-07-01 01:12, 42.141, 1842.023
2021-07-01 01:15, 42.145, 1842.023
2021-07-01 01:18, 42.137, 1842.023
2021-07-01 01:21, 42.140, 1842.023
2021-07-01 01:27, 42.138, 1842.024
2021-07-01 01:33, 42.133, 1842.024
2021-07-01 01:36, 42.127, 1842.024
2021-07-01 01:39, 42.130, 1842.024
2021-07-01 01:45, 42.160, 1842.024
2021-07-01 01:51, 42.164, 1842.025
2021-07-01 01:57, 42.159, 1842.025
2021-07-01 02:00, 42.166, 1842.025
2021-07-01 02:03, 42.159, 1842.025
2021-07-01 02:06, 42.157, 1842.025
2021-07-01 02:15, 42.156, 1842.026
2021-07-01 02:18, 42.162, 1842.026
2021-07-01 02:24, 42.162, 1842.026
2021-07-01 02:30, 42.153, 1842.026
2021-07-01 02:39, 42.150, 1842.026
2021-07-01 02:42, 42.157, 1842.026
2021-07-01 02:48, 42.149, 1842.027
2021-07-01 02:51, 42.155, 1842.027
2021-07-01 02:54, 42.151, 1842.027
2021-07-01 02:57, 42.156, 1842.027
2021-07-01 03:00, 42.151, 1842.027
2021-07-01 03:09, 42.148, 1842.027
2021-07-01 03:12, 42.143, 1842.028
2021-07-01 03:18, 42.148, 1842.028
2021-07-01 03:21, 42.141, 1842.028
2021-07-01 03:24, 42.147, 1842.028
2021-07-01 03:27, 42.142, 1842.028
2021-07-01 03:30, 42.138, 1842.028
2021-07-01 03:36, 42.138, 1842.028
2021-07-01 03:39, 42.143, 1842.028
2021-07-01 03:42, 42.140, 1842.029
2021-07-01 03:48, 42.141, 1842.029
2021-07-01 03:54, 42.133, 1842.029
2021-07-01 03:57, 42.138, 1842.029
2021-07-01 04:00, 42.136, 1842.029
2021-07-01 04:06, 42.136, 1842.029
2021-07-01 04:09, 42.133, 1842.03
2021-07-01 04:12, 42.128, 1842.03
2021-07-01 04:15, 42.124, 1842.03
2021-07-01 04:18, 42.131, 1842.03
2021-07-01 04:21, 42.125, 1842.03
2021-07-01 04:24, 42.123, 1842.03
2021-07-01 04:27, 42.129, 1842.03
2021-07-01 04:30, 42.123, 1842.03
2021-07-01 04:33, 42.131, 1842.03
2021-07-01 04:36, 42.127, 1842.03
2021-07-01 04:42, 42.128, 1842.031
2021-07-01 04:48, 42.119, 1842.031
2021-07-01 04:51, 42.123, 1842.031
2021-07-01 04:54, 42.122, 1842.031
2021-07-01 05:00, 42.119, 1842.031
2021-07-01 05:03, 42.114, 1842.031
2021-07-01 05:06, 42.120, 1842.032
2021-07-01 05:09, 42.111, 1842.032
2021-07-01 05:12, 42.120, 1842.032
2021-07-01 05:18, 42.111, 1842.032
2021-07-01 05:27, 42.117, 1842.032
2021-07-01 05:30, 42.113, 1842.032
2021-07-01 05:36, 42.113, 1842.032
2021-07-01 05:39, 42.117, 1842.033
2021-07-01 05:48, 42.115, 1842.034
2021-07-01 05:51, 42.121, 1842.034
2021-07-01 05:54, 42.123, 1842.035
2021-07-01 06:00, 42.140, 1842.036
